code,ident,latitude_deg,longitude_deg,time_zone
AYW,WASA,-1.2,132.5,UTC+9
NTI,WASB,-2.333333,133.25,UTC+9
RSK,WASC,-1.4952691,134.1726687,UTC+9
KEQ,WASE,-5.833333,134.83333,UTC+9
FKQ,WASF,-2.916667,132.3,UTC+9
AGD,WASG,-1.383333,133.86667,UTC+9
INX,WASI,-2.166667,132.23334,UTC+9
KNG,WASK,-3.65,133.75,UTC+9
RDE,WASM,-1.5913163,133.29729085637936,UTC+9
RJM,WASN,-0.42865185,130.7730971,UTC+9
BXB,WASO,-2.52683255,133.44118235237067,UTC+9
SOQ,WASS,-0.8931468,131.28701517493656,UTC+9
TXM,WAST,-1.44535885,132.0208113874629,UTC+9
KBX,WASU,-1,132.25,UTC+9
WSR,WASW,-2.71939015,134.50590705997075,UTC+9
ABU,WATA,-9.133333,124.88333,UTC+8
BJW,WATB,-8.766667,120.98333,UTC+8
MOF,WATC,-8.64105065,122.23624998248422,UTC+8
ENE,WATE,-8.8489196,121.6617986928928,UTC+8
RTG,WATG,-8.59664555,120.47889054784592,UTC+8
TMC,WATK,-9.340278,119.18306,UTC+8
LKA,WATL,-8.35,122.98333,UTC+8
ARD,WATM,-8.683333,124.53333,UTC+8
LBJ,WATO,-8.4825947,119.88841166087786,UTC+8
RTI,WATR,-10.883333,122.96667,UTC+8
SAU,WATS,-10.483333,121.9,UTC+8
KOE,WATT,-10.1714871,123.6665131860189,UTC+9
WGP,WATU,-9.666667,120.3,UTC+8
LWE,WATW,-8.5,123.36667,UTC+8
MKW,WAUU,-0.89156245,134.04910556479345,UTC+9
DEX,WAVD,-4.8560338,139.47972109915636,UTC+7
BUW,WAWB,-5.466667,122.63333,UTC+8
WNI,WAWD,-5.2908854,123.63676547709964,UTC+8
KSR,WAWH,56.233334,-160.23306,UTC-8
MJU,WAWJ,-2.5,118.833336,UTC+8
KXB,WAWP,-4.3356094,121.5242422550116,UTC+8
RAQ,WAWR,-4.916667,122.583336,UTC+8
SQR,WAWS,-3.166667,122.666664,UTC+8
TTR,WAWT,-3.04601045,119.82344862326204,UTC+8
KDI,WAWW,-4.0797433,122.42267523736868,UTC+8
TIM,WAYY,-4.5236838,136.8780958916816,UTC+9
WBB,WBB,63.5153856,-162.2852396,UTC-8
BTU,WBGB,3.171772,113.04346,UTC+8
BLG,WBGC,2.7,113.78333,UTC+8
LSM,WBGD,4.002778,118.00833,UTC+8
LGL,WBGF,4.183333,114.25,UTC+8
KCH,WBGG,1.4882398499999998,110.35175975877236,UTC+8
ODN,WBGI,4.033333,115.066666,UTC+8
LMN,WBGJ,4.666667,115,UTC+8
MKM,WBGK,2.8821367,112.04408780641342,UTC+8
LKH,WBGL,3.3110572,114.78568113463946,UTC+8
MUR,WBGM,4.17861775,114.3309378,UTC+8
BSE,WBGN,1.81320515,109.76441012827748,UTC+8
KPI,WBGP,2.0102839,112.9317606,UTC+8
BKM,WBGQ,3.966667,115.61667,UTC+8
MYY,WBGR,4.3215074,113.98544397749288,UTC+8
SBW,WBGS,2.2626938,111.98448157700102,UTC+8
TGC,WBGT,2.1800914,111.20472401142936,UTC+8
LSU,WBGU,4.553006,115.49472189970038,UTC+8
LWY,WBGW,4.916667,115.416664,UTC+8
BBN,WBGZ,3.683333,115.46667,UTC+8
SMM,WBKA,4.416667,118.833336,UTC+8
LDU,WBKD,5.03246825,118.32430708721584,UTC+8
TEL,WBKE,5.583333,117.11667,UTC+8
KGU,WBKG,5.3554763,116.1650289,UTC+8
SXS,WBKH,5.089722,119.09167,UTC+8
BKI,WBKK,5.9336121,116.0497893067351,UTC+8
LBU,WBKL,5.30240635,115.25064888839792,UTC+8
TMG,WBKM,5.4013078,118.6593361,UTC+8
GSA,WBKN,4.4090966,115.7247525,UTC+8
SPE,WBKO,4.712222,116.45695,UTC+8
PAY,WBKP,5.993056,117.39445,UTC+8
RNU,WBKR,5.9559637,116.6793387,UTC+8
SDK,WBKS,5.89988395,118.05812026098866,UTC+8
KUD,WBKT,6.9237294,116.8371483211516,UTC+8
TWU,WBKW,4.26275,117.884865,UTC+8
MZV,WBMU,4.05234795,114.81046866236548,UTC+8
BWN,WBSB,4.9423855,114.92908228171991,UTC+8
PKU,WIBB,0.45756595,101.4401532,UTC+7
DUM,WIBD,1.60899315,101.43332717293625,UTC+7
SEQ,WIBS,-0.8,114.066666,UTC+7
TJB,WIBT,2.916667,99.73333,UTC+7
KJT,WICA,-6.64858215,108.15537620433663,UTC+7
BDO,WICC,-6.89951685,107.57604750542606,UTC+7
CBN,WICD,-6.75,108.53333,UTC+7
TSY,WICM,-7.3,108.2,UTC+7
CJN,WICN,32.8,-116.96667,UTC-7
PWL,WICP,-7.466667,109.15,UTC+7
BTH,WIDD,1.1219929,104.11570805549071,UTC+7
PPR,WIDE,0.833333,100.36667,UTC+7
LMU,WIDL,2.9642438,105.75421355822093,UTC+7
TNJ,WIDN,0.919167,104.53611,UTC+7
NTX,WIDO,3.91012595,108.38800525322566,UTC+7
SIQ,WIDS,-0.5,104.416664,UTC+7
PDG,WIEE,-0.78822475,100.2830944686123,UTC+7
ENG,WIGE,-5.305361,102.189056,UTC+7
BKS,WIGG,-3.8623723,102.33768944822845,UTC+7
PPJ,WIHG,-0.6331905,103.3004323,UTC+7
HLP,WIHH,-6.2630208,106.8989505677548,UTC+7
CXP,WIHL,-7.733333,109,UTC+7
PCB,WIHP,-6.3364522,106.76341868042864,UTC+7
CGK,WIII,-6.12389155,106.65658968644006,UTC+7
DJB,WIJJ,-1.63925445,103.6461509755231,UTC+7
LLJ,WIKL,-3.2889355,102.91416981570998,UTC+7
TJQ,WIKT,-2.75,107.65,UTC+7
TKG,WILL,-5.24672045,105.18205915548504,UTC+7
TFY,WILP,-5.211562,103.936501,UTC+7
GNS,WIMB,1.25,97.5,UTC+7
AEG,WIME,1.3999604,99.42983272544998,UTC+7
GYO,WIMG,3.94565795,97.35973500023894,UTC+7
MES,WIMK,3.561111,98.672775,UTC+7
KNO,WIMM,3.6312752,98.86748596472728,UTC+7
DTB,WIMN,2.26118555,98.97717829413855,UTC+7
SIW,WIMP,2.67,98.93,UTC+7
FLZ,WIMS,1.5584287,98.88774911868904,UTC+7
NPO,WIOG,-0.3484114,111.74578514539871,UTC+8
KTG,WIOK,-1.833333,109.98333,UTC+7
MWK,WIOM,3.3,106.26667,UTC+7
PNK,WIOO,-0.14735,109.40533,UTC+7
PSU,WIOP,0.8355697,112.93713061532932,UTC+8
SQG,WIOS,0.083333,111.583336,UTC+8
KRC,WIPH,-1.716667,101.25,UTC+7
BUU,WIPI,-1.5425,102.182778,UTC+7
PGK,WIPK,-2.16040755,106.1396720726779,UTC+7
PLM,WIPP,-2.8966306,104.69968128139328,UTC+7
PDO,WIPQ,-3.2860701,103.8799973,UTC+7
RGT,WIPR,-0.4,102.55,UTC+7
MPC,WIPU,-2.55,101.1,UTC+7
KLQ,WIPV,-2.683333,103.9,UTC+7
PXA,WIPY,-4.0225,103.379167,UTC+7
RTO,WIRR,-6.293171,106.57,UTC+7
TPK,WITA,3.266667,97.183334,UTC+7
MEQ,WITC,4.15,96.11667,UTC+7
TXE,WITK,4.7229057,96.84910923,UTC+7
LSX,WITL,5.066667,97.316666,UTC+7
LSW,WITM,5.166667,97.166664,UTC+7
SBG,WITN,5.55,95.333336,UTC+7
BTJ,WITT,5.529465650000001,95.41908324,UTC+7
SXT,WMAN,4.330556,102.39667,UTC+8
MEP,WMAU,2.416667,103.833336,UTC+8
SWY,WMBA,4.22234085,100.6994839,UTC+8
TPG,WMBI,4.85,100.73333,UTC+8
TOD,WMBT,2.75,104.166664,UTC+8
AOR,WMKA,6.1893478,100.39721450708868,UTC+8
BWH,WMKB,5.466667,100.3925,UTC+8
KBR,WMKC,6.166653350000001,102.29385129118026,UTC+8
KUA,WMKD,3.7748227,103.20939361083198,UTC+8
KTE,WMKE,4.534348,103.42797614308232,UTC+8
IPH,WMKI,4.56661635,101.0904297764127,UTC+8
JHB,WMKJ,1.605881,103.6482705,UTC+8
KUL,WMKK,2.74476355,101.7066224803332,UTC+8
LGK,WMKL,6.3296375,99.72854348520173,UTC+8
MKZ,WMKM,2.2649363,102.2511869024138,UTC+8
TGG,WMKN,5.37710725,103.0984306408296,UTC+8
PEN,WMKP,5.296731899999999,100.27478564926506,UTC+8
PKG,WMPA,4.216667,100.7,UTC+8
RDN,WMPR,5.7652264,103.00505552363154,UTC+8
SZB,WMSA,3.1308814500000004,101.5502876,UTC+8
DTR,WN07,48.5034859,-122.813495,UTC-7
AUT,WPAT,-8.2435667,125.6066862,UTC+9
UAI,WPDB,-9.3015961,125.2848101902104,UTC+9
DIL,WPDL,-8.549616,125.525,UTC+9
BCH,WPEC,-8.491667,126.39972,UTC+9
MPT,WPMN,-8.066667,125.25,UTC+9
OEC,WPOC,-9.205,124.34167,UTC+9
VIQ,WPVQ,-8.8854029,126.37425064703558,UTC+9
TNB,WRLH,-1.916667,116.2,UTC+8
QPG,WSAP,1.35248525,103.89989076529652,UTC+8
TGA,WSAT,1.390031,103.699468,UTC+8
WSB,WSB,39.36667,-119.73333,UTC-8
WSM,WSM,67.4059294,-150.1190072,UTC-8
XSP,WSSL,1.366667,103.96667,UTC+8
SIN,WSSS,1.361173,103.990204,UTC+8
GWV,WV66,43.11667,-87.95,UTC-4
KYO,X39,28.216667,-82.36667,UTC-4
MPB,X44,25.75,-80.166664,UTC-4
UKN,Y01,43.2808998,-91.46737928,UTC-5
ALH,YABA,-34.9443954,117.80958889032424,UTC+8
ABG,YABI,-17.666668,143.2,UTC+10
AWN,YADS,-26.25,138.66667,UTC+10
AUD,YAGD,-18.5149994,139.878006,UTC+10
MRP,YALA,-27,135,UTC+10
AXL,YALX,-19.083332,136.66667,UTC+9
AXC,YAMC,-22.95728355,145.24832864576317,UTC+10
ADO,YAMK,-31.016666,137.15,UTC+10
AMX,YAMM,-21.7383003,135.2420044,UTC+9
AMT,YAMT,-26.766666,132.03334,UTC+10
WLP,YANG,-23.1356,118.7072,UTC+8
AYL,YANL,-18.0197941,135.5420203,UTC+9
ABH,YAPH,-23.65,146.63333,UTC+10
ARY,YARA,-37.31213875,142.9942951850989,UTC+11
GYL,YARG,-16.333332,128.66667,UTC+8
ARM,YARM,-30.5286256,151.6156495208327,UTC+11
AAB,YARY,-26.6967835,141.049092,UTC+10
AUU,YAUR,-13.166667,142.25,UTC+10
AWP,YAUS,-20.4940024,137.7652929,UTC+9
AVG,YAUV,-15.6852565,130.0083823,UTC+9
AYQ,YAYE,-25.18184745,130.9757678,UTC+9
AYR,YAYR,-19.5942228,147.3270922,UTC+10
BCI,YBAR,-23.56550565,145.30206293946705,UTC+10
ASP,YBAS,-23.8062855,133.89773500499115,UTC+9
BDD,YBAU,-10.14901485,142.17305925905555,UTC+10
BKP,YBAW,-20.4905978,138.4727656,UTC+10
BNE,YBBN,-27.3874138,153.1214764569645,UTC+10
OOL,YBCG,-28.164853,153.5081045532748,UTC+10
BKQ,YBCK,-24.42789765,145.43625323056347,UTC+10
CNS,YBCS,-16.8777892,145.75154952736838,UTC+10
CTL,YBCV,-26.4132996,146.2619934,UTC+10
BDW,YBDF,-17.2872764,127.464074,UTC+8
BXG,YBDG,-36.734722,144.30194,UTC+11
BVI,YBDV,-25.89117585,139.34517881819852,UTC+10
BXF,YBEB,-17.545555,128.30779,UTC+8
BTX,YBEO,-25.6916043,140.7444657,UTC+10
BEE,YBGB,-16.966667,122.666664,UTC+8
OCM,YBGD,-22.540644,117.27020102828958,UTC+8
BQW,YBGO,-20.183332,127.8,UTC+8
BHQ,YBHI,-32.00625895,141.47089360382742,UTC+10
HTI,YBHM,-20.3522845,148.9480748,UTC+10
BEU,YBIE,-24.23,139.445,UTC+10
BIW,YBIL,-19.566668,127.166664,UTC+8
BZP,YBIZ,-15.216667,144.63333,UTC+10
BRK,YBKE,-30.083332,145.93333,UTC+11
BUC,YBKT,-17.7455334,139.5387049,UTC+10
BLN,YBLA,-36.55227455,146.0099132208781,UTC+11
LCN,YBLC,-30.5349998,139.3370056,UTC+10
BLS,YBLL,-28.0507728,147.4808484,UTC+10
BQB,YBLN,-33.716667,115.25,UTC+8
ISA,YBMA,-20.6661532,139.488962,UTC+10
BFC,YBMD,-15.8736,145.3300018,UTC+10
MKY,YBMK,-21.1701961,149.18020182420713,UTC+10
BNK,YBNA,-28.83744645,153.55643603229527,UTC+11
BSJ,YBNS,-37.833332,147.63333,UTC+11
GIC,YBOI,-9.23271935,142.21820563259044,UTC+10
OKY,YBOK,-27.40892605,151.7369350152984,UTC+10
BQL,YBOU,-22.91260715,139.9031815,UTC+10
BMP,YBPI,-20.783333,149.23334,UTC+10
PPP,YBPN,-20.4923508,148.55346993636186,UTC+10
ROK,YBRK,-23.38307695,150.47213850960662,UTC+10
BOX,YBRL,-16.07668335,136.3031001483854,UTC+9
BME,YBRM,-17.9492125,122.2306943,UTC+8
BZD,YBRN,-34.6240084,143.5764236,UTC+11
BTD,YBRU,-18.63357715,135.9409543069218,UTC+9
BWQ,YBRW,-29.95,146.86667,UTC+11
BYP,YBRY,-22.67434605,119.16560290883734,UTC+8
MCY,YBSU,-26.59467215,153.0834615909481,UTC+10
BHS,YBTH,-33.41387,149.65518,UTC+11
BRT,YBTI,-11.76157225,130.61379362586405,UTC+9
TSV,YBTL,-19.2518982,146.77447438460155,UTC+10
BLT,YBTR,-23.6022957,148.8078454,UTC+10
BVW,YBTV,-12.65,143.21666,UTC+10
BDB,YBUD,-24.90353975,152.31965241484968,UTC+10
BUY,YBUN,-33.316666,115.63333,UTC+8
BIP,YBWM,-16.15,143.75,UTC+10
ZBO,YBWN,-20.016666,148.21666,UTC+10
WEI,YBWP,-12.6784998,141.9247355,UTC+10
BCK,YBWR,-17.3882999,144.1690063,UTC+10
WTB,YBWW,-27.55847015,151.79365149879573,UTC+10
BWB,YBWX,-20.783333,115.416664,UTC+8
BVZ,YBYS,-15,124,UTC+8
CTR,YCAC,-17.583332,131,UTC+9
CGV,YCAG,-32.2720286,125.4875656,UTC+8
CLH,YCAH,-31.833332,149.7,UTC+11
CVQ,YCAR,-24.883429,113.66358,UTC+8
CSI,YCAS,-28.88072745,153.05894080670998,UTC+11
CAZ,YCBA,-31.53967255,145.79695608947588,UTC+11
COJ,YCBB,-31.337221,149.27194,UTC+11
CBY,YCBE,-19.4788726,140.9273389,UTC+10
CBI,YCBN,-40.333332,148.16667,UTC+11
CPD,YCBP,-29.0412822,134.72258592176874,UTC+10
CRB,YCBR,-29.524299,148.5768224,UTC+11
CCL,YCCA,-26.77207445,150.6199464,UTC+10
CNC,YCCT,-10.0500321,143.07078934368198,UTC+10
CNJ,YCCY,-20.668905,140.50851,UTC+10
CBX,YCDO,-33.86667,148.25,UTC+11
CUD,YCDR,-26.80301345,153.10787226279018,UTC+10
CED,YCDU,-32.13056755,133.70730954308243,UTC+10
CVC,YCEE,-33.70953905,136.50503364234316,UTC+10
CFI,YCFD,-17.0216999,131.3269958,UTC+9
CFH,YCFH,-27,139,UTC+10
CQP,YCFL,-18.2,147.5,UTC+10
CFS,YCFS,-30.32310515,153.11557057871573,UTC+11
LLG,YCGO,-17.13798145,144.52862775582386,UTC+10
CRH,YCHB,-28,152.16667,UTC+10
CKW,YCHK,52.430557,-108.74722,UTC+8
CXT,YCHT,-20.046667,146.26917,UTC+10
DCN,YCIN,-17.580804,123.82154363476032,UTC+8
CKI,YCKI,-11.2,132.53334,UTC+9
CTN,YCKN,-15.44428915,145.18490998673713,UTC+10
CMQ,YCMT,-22.866667,147.5,UTC+10
CMA,YCMU,-28.03324135,145.6239117,UTC+10
CML,YCMW,-19.933332,138.11667,UTC+10
NIF,YCNF,-21.6709193,121.588329,UTC+8
CES,YCNK,-32.833332,151.35,UTC+11
CNB,YCNM,-30.98221055,148.37584984377042,UTC+11
ODL,YCOD,-26.7453003,140.6380005,UTC+10
CUQ,YCOE,-13.76219095,143.11575726213246,UTC+10
CIE,YCOI,-33.36667,116.13333,UTC+8
OOM,YCOM,-36.308334,148.97333,UTC+11
CDA,YCOO,-12.90328085,132.53301052481424,UTC+9
CWW,YCOR,-35.966667,146.35,UTC+11
CFP,YCPN,-18.783333,144.35,UTC+10
CYG,YCRG,-36.25,147.9,UTC+11
CXQ,YCRK,-18.866667,125.916664,UTC+8
CDQ,YCRY,-18.3,142.25,UTC+10
KCE,YCSV,-20.55,147.86667,UTC+10
CMD,YCTM,-34.6289957,148.0349871,UTC+11
CUG,YCUA,-32,151,UTC+11
CUY,YCUE,-27.4469307,117.9177756,UTC+8
CJF,YCWA,-22.9642029,118.8123347,UTC+8
CWR,YCWI,-27.7125889,138.32563455173027,UTC+10
CCW,YCWL,-33.63333,136.83333,UTC+10
CWT,YCWR,-33.8447919,148.6487317274209,UTC+11
COY,YCWY,-21.85,117.75,UTC+8
DBY,YDAY,-27.15804315,151.2593983957837,UTC+10
DRN,YDBI,-28.5845215,148.2195588,UTC+10
DNB,YDBR,-16.010834,142.39055,UTC+10
DRB,YDBY,-17.3719837,123.66251856898089,UTC+8
DFP,YDDF,-16,143.33333,UTC+10
DGD,YDGA,-27.818056,117.30139,UTC+8
DNG,YDGN,-15.3894937,126.2993393,UTC+8
DXD,YDIX,-15.166667,143.66667,UTC+10
DKI,YDKI,-17.9371869,146.140759,UTC+10
DLK,YDLK,-29.016666,139.46666,UTC+10
DNQ,YDLQ,-35.556631,144.94788406467342,UTC+11
DDN,YDLT,-16.916668,141.3,UTC+10
DLV,YDLV,-12.566667,130.63333,UTC+9
DYW,YDLW,-16.2631641,133.3775724,UTC+9
DMD,YDMG,-17.93696505,138.81453566389803,UTC+10
DVR,YDMN,-13.75071,130.69527136143924,UTC+9
NLF,YDNI,-9.5790591,143.77959298295636,UTC+10
DRD,YDOR,-16.5,142.33333,UTC+10
DVP,YDPD,-24.1499996,141.1080017,UTC+10
DPO,YDPO,-41.1717979,146.42759229572462,UTC+11
DOX,YDRA,-29.25,114.933334,UTC+8
DRY,YDRD,-15.666667,126.416664,UTC+8
DHD,YDRH,-26.1,149.08333,UTC+10
DRR,YDRI,-25.616667,140.21666,UTC+10
SRR,YDUN,-27.5166667,153.4277778,UTC+10
DKV,YDVR,-24.85969965,129.12215688442302,UTC+9
DYA,YDYS,-23.5,148,UTC+10
ECH,YECH,-36.1621057,144.7610910972121,UTC+11
EUC,YECL,-31.7068251,128.8778591,UTC+8
ETD,YEDA,-27.5,138,UTC+10
ENB,YEEB,-30.083332,114.98333,UTC+8
EIH,YEIN,-18.50447295,144.0941306835668,UTC+10
ELC,YELD,-12.01921715,135.57417279048445,UTC+9
EKD,YELK,-21.15,135.55,UTC+9
EMD,YEML,-23.5694249,148.17632214869155,UTC+10
EDD,YERL,-25.25,133.2,UTC+9
ERB,YERN,-26.283333,132.11667,UTC+10
ERQ,YESE,-20.976667,141.0086,UTC+10
EPR,YESP,-33.6840365,121.82450125089962,UTC+8
EVD,YEVA,-18.0009995,134.8630066,UTC+9
EVH,YEVD,-29.1014886,153.4204875,UTC+11
EXM,YEXM,-22.25,114.25,UTC+8
FRB,YFBS,-33.4,148.05,UTC+11
KFE,YFDF,-22.29124225,119.43834860371057,UTC+8
FLY,YFIL,-35.65,145.58333,UTC+11
FLS,YFLI,-40.08978975,148.00199212585613,UTC+11
FVL,YFLO,-18.283333,128.41667,UTC+8
FIK,YFNE,-25.566668,134.58333,UTC+9
FOS,YFRT,-30.816668,128.05,UTC+8
FVR,YFRV,-15.253056,127.833336,UTC+8
FOT,YFST,-32.183334,151.51666,UTC+11
FIZ,YFTZ,-18.1818248,125.55918151085643,UTC+8
GBP,YGAM,-16.5434964,143.6696981,UTC+10
GAH,YGAY,-25.433332,151.48334,UTC+10
GBL,YGBI,-11.55,133.43333,UTC+9
GUH,YGDH,-30.95742505,150.24905249486724,UTC+11
GOO,YGDI,-28.524445,150.31944,UTC+10
GDD,YGDN,-18.716667,128.55,UTC+8
GGD,YGDS,-18.6297729,139.2340103489768,UTC+10
GET,YGEL,-28.79957515,114.70368764816294,UTC+8
GFN,YGFN,-29.7521861,153.03149432219152,UTC+11
GBW,YGIA,-22.5812,120.03553,UTC+8
GBV,YGIB,-15.65,126.63333,UTC+8
GKL,YGKL,-23.1830573,150.938504,UTC+10
GLT,YGLA,-23.86951915,151.22385043997647,UTC+10
GUL,YGLB,-34.75,149.71666,UTC+11
GLG,YGLE,-24.797187,139.5948939,UTC+10
GEX,YGLG,-38.13333,144.35,UTC+11
GLI,YGLI,-29.6752835,151.6914255,UTC+11
GLM,YGLO,-22.8901443,138.8210152,UTC+10
GFE,YGNF,-33.9,148.18333,UTC+11
GVP,YGNV,-15.783333,144.61667,UTC+10
GPD,YGON,-19.999445,139.91777,UTC+10
GPN,YGPT,-11.766667,130.01666,UTC+9
GYZ,YGRM,-28.0339912,123.8140464,UTC+8
GSC,YGSC,-25.166668,115.25,UTC+8
GTE,YGTE,-13.973887,136.46002,UTC+9
GFF,YGTH,-34.25289335,146.06375907653336,UTC+11
GTT,YGTN,-18.416668,143.78334,UTC+10
GEE,YGTO,-18.283333,143.55,UTC+11
GYP,YGYM,-26.183332,152.63333,UTC+10
HWK,YHAW,-31.716667,138.41667,UTC+10
HXX,YHAY,-34.5311898,144.8326332,UTC+11
HVB,YHBA,-25.3209078,152.8841465,UTC+10
HUB,YHBR,-16.5,130.75,UTC+9
HRY,YHBY,-24.58400225,133.2355683009487,UTC+9
HIP,YHDY,-21.3221345,138.2954338,UTC+10
HIG,YHHY,-16.4244003,143.1459961,UTC+10
HID,YHID,-10.5864164,142.2862673040163,UTC+10
HLL,YHIL,-21.783333,119.333336,UTC+8
HCQ,YHLC,-18.23649795,127.66458487725606,UTC+8
HMG,YHMB,-23.95,132.75,UTC+9
HLT,YHML,-37.6461354,142.0607158889008,UTC+11
HOK,YHOO,-18.3312301,130.65502900523728,UTC+9
MHU,YHOT,-36.966667,147.18333,UTC+11
HTU,YHPN,-35.7160559,142.3590913,UTC+11
HPE,YHPV,-14.666667,144.91667,UTC+10
HSM,YHSM,-36.666668,142.16667,UTC+11
HAT,YHTL,-19.720833,140.58333,UTC+10
HGD,YHUG,-20.816494,144.2268828,UTC+10
IBM,YIBO,-21.28821964,118.8871175,UTC+8
IDK,YIDK,-26.966667,133.325,UTC+10
IFL,YIFL,-17.55,146.01666,UTC+10
IFF,YIFY,-18.8773769,141.2150007,UTC+10
IGH,YIGM,-18.716667,146.16667,UTC+10
IKP,YIKM,-16.25,141.5,UTC+10
INJ,YINJ,-25.8526452,148.5518976,UTC+10
INM,YINN,-27.75,140.73334,UTC+10
IVW,YINW,-17.8419621,129.6432857,UTC+9
ISI,YISF,-24.2619884,144.4282046,UTC+10
IVR,YIVL,-29.8901554,151.14301942198557,UTC+11
JAB,YJAB,-12.6583004,132.8930054,UTC+9
JUN,YJDA,-24.8359579,143.0609407,UTC+10
JCK,YJLC,-20.583332,141.7,UTC+10
JUR,YJNB,-30.3031808,115.0543855,UTC+8
UBU,YKAL,-14.3,126.65,UTC+8
KYB,YKBA,-22.156944,116.157222,UTC+8
KDB,YKBL,-30,120,UTC+8
KAX,YKBR,-27.866667,114.13333,UTC+8
KBY,YKBY,-33,134,UTC+10
KBJ,YKCA,-24.26063195,131.48957557557296,UTC+9
KCS,YKCS,-24.383333,131.68333,UTC+9
OOD,YKDD,-22.50357425,119.0762511,UTC+8
KRA,YKER,-35.666668,143.91667,UTC+11
KNS,YKII,-39.87792875,143.88268453090632,UTC+11
KBB,YKIR,-17.7791996,129.2100067,UTC+9
KFG,YKKG,-17.433332,130.81667,UTC+9
KOH,YKLA,-15.966667,142.41667,UTC+10
KKP,YKLB,-15.583333,143.95,UTC+10
KRB,YKMB,-17.45582115,140.83177203881445,UTC+10
KML,YKML,-19.366667,140.05,UTC+10
KPS,YKMP,-31.07219245,152.76862911519808,UTC+11
KNI,YKNG,-33.7,117.55,UTC+8
KWM,YKOW,-15.4859661,141.75344930472147,UTC+10
KPP,YKPR,-19.966667,143.93333,UTC+10
KGY,YKRY,-26.5773206,151.8402221,UTC+10
KGC,YKSC,-35.71409045,137.5230169675114,UTC+10
KUG,YKUB,-10.233333,142.3,UTC+10
KRD,YKUR,-20.516666,134.66667,UTC+9
LWH,YLAH,-18.583332,138.58333,UTC+10
LGH,YLEC,-30.466667,138.41667,UTC+10
LNO,YLEO,-28.8780994,121.3150024,UTC+8
LEL,YLEV,-12.4979104,135.80659526698466,UTC+9
LFP,YLFD,-15.05,144.00555,UTC+10
LDH,YLHI,-31.53840335,159.07601118441585,UTC+11
IRG,YLHR,-12.7868996,143.3049927,UTC+10
LTP,YLHS,-30.283333,138.35,UTC+10
LIB,YLIM,-17.2,129.8,UTC+9
LDC,YLIN,-21,149,UTC+10
LSY,YLIS,-28.83071845,153.25890157090288,UTC+11
LNH,YLKN,-20.95,138,UTC+9
BBL,YLLE,27.408333,141.808333,UTC+10
BEO,YLMQ,-33.033333,151.66667,UTC+11
LKD,YLND,-15.816667,144.95,UTC+10
LOC,YLOK,-33.55,135.75,UTC+10
LOA,YLOR,-18.9932995,139.9069977,UTC+10
LTV,YLOV,-17.05,141.38333,UTC+10
LUU,YLRA,-15.666667,144.16667,UTC+10
LHG,YLRD,-29.4531612,147.9803236,UTC+11
LRE,YLRE,-23.4392843,144.2716207,UTC+10
LUT,YLRS,-15.433333,144.81667,UTC+10
LER,YLST,-27.833332,120.61667,UTC+8
LVO,YLTN,-28.633333,122.36667,UTC+8
TGN,YLTV,-38.2,146.56667,UTC+11
LZR,YLZI,-14.6697872,145.4518133,UTC+10
UBB,YMAA,-9.9495927,142.19493860304968,UTC+10
MYI,YMAE,-9.91452055,144.0543374023966,UTC+10
AVV,YMAV,-38.0415747,144.47225146948307,UTC+11
ABX,YMAY,-36.06894285,146.95187679604825,UTC+11
MRG,YMBA,-17,145.46666,UTC+10
MBB,YMBL,-21.25,119.583336,UTC+8
XMC,YMCO,-37.6002405,149.7202123,UTC+11
MFP,YMCR,-22.09844175,137.98517638728612,UTC+9
MLR,YMCT,-37.483334,140.01666,UTC+10
DGE,YMDG,-32.56243675,149.61393426355673,UTC+11
MQA,YMDI,-19.737702,120.8376903313825,UTC+8
MNW,YMDS,-22.4666996,135.2330017,UTC+9
MKR,YMEK,-26.617335,118.55059893170588,UTC+8
MEB,YMEN,-37.72660985,144.90131752171806,UTC+11
MIM,YMER,-36.90783335,149.9015825,UTC+11
MLV,YMEU,-13.016667,142.98334,UTC+10
MGT,YMGB,-12.095758,134.8950872773013,UTC+9
MNG,YMGD,-12.0560999,134.2339935,UTC+9
GSN,YMGN,-31.666668,137.76666,UTC+10
MGV,YMGR,-18.616667,126.86667,UTC+8
MQZ,YMGT,-33.933334,115.1,UTC+8
MVU,YMGV,-14.166667,143.68333,UTC+10
HBA,YMHB,-42.837257,147.50519,UTC+11
MHO,YMHO,-17.133333,125.76667,UTC+8
MCV,YMHU,-16.466667,136.095,UTC+9
MQL,YMIA,-34.23063835,142.08837740764827,UTC+11
XML,YMIN,-35,137.5,UTC+10
MIH,YMIP,-26.483334,147.96666,UTC+8
MWY,YMIR,-25.783333,141.51666,UTC+10
MTQ,YMIT,-26.583332,147.96666,UTC+10
MJP,YMJM,-34.2635031,116.1368076,UTC+8
WLE,YMLS,-26.809167,150.165,UTC+10
LST,YMLT,-41.54372585,147.21326082848134,UTC+11
MBW,YMMB,-37.97844885,145.09835076618435,UTC+11
WUI,YMMI,-28.7040187,121.89100406989176,UTC+8
MEL,YMML,-37.667111,144.83348076679553,UTC+11
MMM,YMMU,-22.8030537,148.7066004,UTC+10
MTL,YMND,-32.733334,151.55,UTC+11
WME,YMNE,-27.2852621,120.5497756,UTC+8
ONR,YMNK,-24.8185891,140.5536061,UTC+10
